,Symbol,logFC,P.Value,adj.P.Val
8156228,CTSL,0.556595053,0.03493165,0.133079994
8156240,CTSL3P,0.008005781,0.935548086,0.967245272
8156247,SPATA31E1,0.019855611,0.794828305,0.888190021
8156253,NA,-0.204273127,0.487478551,0.673984691
8156257,NA,-0.099698211,0.241139832,0.443408051
8156261,NA,0.069298951,0.741263198,0.853688458
8156263,SPIN1,-0.379181025,0.01297105,0.07006766
8156274,NXNL2,-0.150686506,0.047803381,0.16172619
8156278,NA,0.138432988,0.126755269,0.297582084
8156290,CKS2,1.289519522,1.37E-05,0.00179185
8156295,SECISBP2,0.113022467,0.183628975,0.374237605
8156309,GADD45G,0.5086209,0.055119051,0.177203729
8156319,NA,-0.246239155,0.074803662,0.214083047
8156321,SYK,-0.616130945,0.000529156,0.010822678
8156337,NA,-0.043920012,0.592115357,0.753507469
8156339,NA,-0.014384799,0.847059647,0.918984232
8156341,CENPP,0.415724672,0.002743078,0.027297155
8156354,NA,0.414048348,0.079367517,0.222139018
8156356,NA,0.056527853,0.502524299,0.686373881
8156358,NA,0.60783975,0.030251345,0.121081745
8156360,NA,-0.00052373,0.993554888,0.996697913
8156371,NA,-0.276814637,0.037276551,0.138572885
8156373,FGD3,-0.397316651,0.001950802,0.022344629
8156393,SUSD3,0.259838297,0.160677116,0.344810065
8156404,CARD19,-0.39824787,0.004802808,0.03820332
8156415,WNK2,0.005676916,0.943884338,0.971609534
8156450,NA,-0.085789664,0.318395392,0.524858229
8156452,FAM120A,0.10721794,0.240974537,0.443202008
8156476,PHF2,-0.108703647,0.247401638,0.450814444
8156506,PTPDC1,-0.311581703,0.109332458,0.271376028
8156519,MIRLET7A1,-0.238672788,0.008628442,0.05437192
8156521,MIRLET7F1,-0.781402784,0.000499121,0.010463722
8156523,MIRLET7D,-0.23943111,0.046291275,0.15851096
8156525,NA,-0.094005742,0.391497777,0.592235017
8156529,ZNF169,-0.63108452,0.003281042,0.030330053
8156538,MFSD14B,0.242695347,0.064645635,0.195868941
8156547,NA,0.071211963,0.352142235,0.557841953
8156549,AOPEP,-0.294145835,0.008594569,0.054267988
8156569,NA,-0.408766301,0.003035589,0.028870609
8156571,NA,-0.687962118,0.00271733,0.027097613
8156573,NA,-0.084216291,0.193836697,0.387382541
8156575,NA,0.029812064,0.86862108,0.931120858
8156577,NA,-0.0277497,0.751205616,0.859698877
8156579,NA,-0.051790715,0.475375796,0.664145843
8156581,ERCC6L2,0.061745884,0.529381039,0.707360464
8156599,NA,-0.445089059,0.004183188,0.035191412
8156601,ERCC6L2,-0.203263483,0.033128956,0.128311603
8156604,ERCC6L2,-0.060205685,0.559052535,0.730622075
8156610,HABP4,-0.477516669,0.001465978,0.019112247
8156620,NA,0.032774207,0.701761602,0.827851239
8156633,NA,-0.421561894,0.016166401,0.080897605
8156688,TDRD7,0.311443156,0.185686563,0.377069311
8156706,TMOD1,0.411651146,0.214620434,0.412408621
8156718,NCBP1,0.248807264,0.014466474,0.075523706
8156743,FOXE1,0.070172937,0.438355436,0.633680544
8156748,NA,-0.05401752,0.607820472,0.764535229
8156750,ANP32B,-0.333526673,0.013043529,0.070356452
8156759,NA,0.227892659,0.052206627,0.17084266
8156761,NANS,0.330363674,0.062299952,0.19147773
8156770,GALNT12,0.105661463,0.59709082,0.757003403
8156783,COL15A1,0.119311993,0.247085237,0.450361131
8156826,TGFBR1,-0.140013249,0.454726933,0.647108414
8156838,SEC61B,0.694134096,0.000503686,0.010482018
8156844,NA,-0.020528519,0.76381052,0.867881242
8156846,NA,-0.017014044,0.808311285,0.895959027
8156848,NR4A3,0.149574778,0.726917765,0.84446936
8156861,STX17,-0.259437299,0.08989298,0.240028271
8156873,INVS,-0.259247991,0.153566201,0.335397542
8156895,NA,-0.268056202,0.106028862,0.266107109
8156897,NA,0.107579203,0.446915574,0.640646972
8156905,NA,0.974209281,0.004134503,0.034878784
8156919,CAVIN4,0.158839063,0.146444767,0.325099768
8156923,PLPPR1,-0.128472351,0.095557756,0.249044035
8156935,ZNF189,-0.425385014,0.004590476,0.03705432
8156945,RNF20,-0.200180046,0.027836226,0.115066767
8156969,NA,-0.00429025,0.96046555,0.980128764
8156971,CYLC2,0.005737195,0.929746947,0.964327121
8156982,SMC2,0.679127643,0.000589459,0.01147454
8157012,OR13F1,0.028038671,0.788610676,0.883924027
8157014,OR13C8,-0.048383035,0.585575836,0.74908443
8157016,OR13D1,-0.049327936,0.450849169,0.643487709
8157018,NA,-0.13769245,0.05007778,0.166435212
8157021,NIPSNAP3A,0.547146346,0.012926197,0.069916112
8157027,NIPSNAP3B,-0.028848211,0.877386289,0.936626952
8157036,NA,0.021300707,0.807737031,0.895650391
8157038,SLC44A1,1.047462243,0.003752623,0.033038365
8157058,FSD1L,0.34608675,0.063101763,0.193098006
8157074,FKTN,0.0489144,0.738622428,0.851943709
8157090,TAL2,0.130322905,0.318534375,0.524963795
8157092,TMEM38B,-0.479167504,0.014908302,0.076876248
8157101,NA,-0.066394502,0.727889425,0.845096907
8157103,NA,-0.228536328,0.083823919,0.229615972
8157105,ZNF462,-0.172304633,0.414792553,0.612993105
8157123,NA,-0.018028467,0.835247762,0.911771417
8157125,RAD23B,0.453133018,0.000438306,0.009809282
8157139,NA,0.27414593,0.100896713,0.258129686
8157141,ACTL7A,-0.048081711,0.522880986,0.702484192
8157144,ABITRAM,0.292063681,0.059911459,0.187241584
8157151,NA,-0.051418835,0.650618813,0.793988135
8157153,NA,0.129199341,0.418381039,0.61602695
8157173,MUSK,-0.070233812,0.287486745,0.493781396
8157189,NA,-0.015054322,0.860342159,0.926661476
8157191,NA,-0.110098095,0.295754313,0.502640433
8157193,ZNF483,-0.035481771,0.891602289,0.943850248
8157203,NA,0.252829761,0.012059111,0.066910882
8157214,NA,-0.282160372,0.022008429,0.098828679
8157216,UGCG,1.160884504,0.004094939,0.034667982
8157227,NA,-0.095772005,0.345189648,0.550887291
8157229,NA,0.322388653,0.133852166,0.307731519
8157231,NA,-0.211884681,0.178982885,0.368541567
8157233,HSDL2,-0.078267127,0.676499556,0.810647008
8157246,KIAA1958,0.293166794,0.087306224,0.235692829
8157253,SNX30,0.059278078,0.532924292,0.709847994
8157264,SLC31A2,0.173668901,0.46953208,0.659364896
8157270,SLC31A1,0.639093332,0.004400968,0.036203823
8157281,NA,-0.127258634,0.281274885,0.48715786
8157283,PRPF4,0.507435929,0.009509751,0.057803245
8157300,BSPRY,-0.482725118,0.008734503,0.054753716
8157308,C9orf43,-0.355727595,0.007543995,0.050088215
8157324,RGS3,-0.251913238,0.041295548,0.148241414
8157362,ZNF618,-0.184780671,0.140116598,0.316238214
8157381,ZNF618,-0.203644953,0.212739238,0.410428089
8157383,COL27A1,-0.063961965,0.472374366,0.661562535
8157444,MIR455,-0.095758659,0.229870011,0.430458454
8157446,ORM1,0.015644159,0.895294765,0.945673703
8157450,NA,-0.302498647,0.072015436,0.209623939
8157454,ATP6V1G1,-0.010103412,0.932418375,0.965924168
8157463,TMEM268,-0.835737212,0.009619289,0.058192855
8157477,DELEC1,-0.077048174,0.256144341,0.461392379
8157485,NA,-0.069525395,0.315397843,0.522002806
8157487,PAPPA,0.205204875,0.088856514,0.238163233
8157516,TRIM32,-0.61023546,0.008141948,0.052407202
8157520,NA,0.042046824,0.559935749,0.731230365
8157522,NA,-0.06949838,0.431956108,0.628620739
8157524,TLR4,-1.206527084,0.002134434,0.023595631
8157534,CNTRL,-0.586544354,0.000249265,0.007154971
8157580,NA,-0.187372352,0.068769008,0.203490342
8157582,GSN,0.474971353,0.145136604,0.323495061
8157605,NA,0.408862655,0.255148847,0.460072088
8157608,NA,-0.28328037,0.071613507,0.208728548
8157610,DAB2IP,0.247694578,0.006517808,0.045795344
8157632,MORN5,0.003329461,0.967219889,0.983404704
8157638,MRRF,0.283563825,0.003445362,0.03129981
8157650,PTGS1,0.49263079,0.171762629,0.359199866
8157668,OR1J2,0.504584629,0.121869781,0.290572767
8157671,OR1J4,0.702743588,0.041198036,0.148027516
8157674,OR1N2,0.387497486,0.069392753,0.20456578
8157677,NA,0.606172957,0.044704838,0.155282391
8157679,OR1Q1,0.288265361,0.358084235,0.563235428
8157681,OR1L1,-0.012234264,0.923547692,0.960792516
8157684,OR1L3,0.231407068,0.048503473,0.163248776
8157686,OR1L4,-0.109837206,0.221793346,0.420510098
8157688,OR1L6,-0.05212857,0.559284484,0.730809805
8157691,SKA2,0.887271843,0.00057427,0.011343421
8157696,OR5C1,-0.125633977,0.223002079,0.421844122
8157698,OR1K1,-0.104631376,0.180058169,0.369675475
8157700,RABGAP1,-0.649152304,0.001683416,0.020528346
8157727,GPR21,-1.211569723,0.01118773,0.063946571
8157729,NA,-0.003972741,0.960369828,0.980091156
8157731,CRB2,-0.026843058,0.739783704,0.852816705
8157751,LHX2,-0.046468347,0.59710897,0.757003403
8157761,NEK6,0.503585244,0.015791801,0.079633437
8157777,ADGRD2,-0.022909016,0.775985166,0.875744918
8157798,NA,-0.188991535,0.036581041,0.136889891
8157800,MIR181A2,-0.607061558,0.002844786,0.027835102
8157802,MIR181B2,-0.594692693,0.012392245,0.068090584
8157804,OLFML2A,0.057498086,0.530401979,0.708140713
8157818,WDR38,0.163170504,0.092631695,0.244790282
8157828,ARPC5L,0.391248589,0.008646676,0.05444697
8157839,NA,-0.142451599,0.090913623,0.241604689
8157841,NA,-0.137118142,0.263520245,0.468870022
8157843,RABEPK,0.233766991,0.024769975,0.106627779
8157858,GAPVD1,0.343848008,0.013461332,0.071864994
8157888,NA,0.139496467,0.082444718,0.227353828
8157890,PBX3,0.078233105,0.586627054,0.749905118
8157905,MVB12B,-0.514339247,0.020614689,0.094768367
8157922,LMX1B,-0.099020928,0.09589585,0.249632094
8157933,ZBTB43,0.144567486,0.36431962,0.568771117
8157939,ZBTB34,-0.104116959,0.211290586,0.408746377
8157941,ZBTB34,-0.250058866,0.008428627,0.053559695
8157945,ZBTB34,-0.26306808,0.027311528,0.113588803
8157947,ZBTB34,-0.239172254,0.019607139,0.091874319
8157949,RALGPS1,-0.387640486,0.018061081,0.087002176
8157976,GARNL3,-0.414993576,0.008374476,0.053397522
8158009,SLC2A8,0.066203807,0.373890629,0.577324999
8158022,ZNF79,0.134063904,0.187207051,0.378886043
8158028,LRSAM1,-0.157678762,0.08125078,0.225286376
8158057,NA,-0.327035343,0.001641786,0.020229982
8158059,STXBP1,0.610505661,0.074076059,0.212979065
8158081,CFAP157,-0.029262753,0.771809297,0.872804402
8158094,TTC16,0.014213502,0.848480871,0.91969623
8158112,CDK9,-0.253254007,0.004726747,0.037878822
8158123,FPGS,0.283583462,0.002831748,0.027803229
8158145,LOC102723566,-0.305607158,0.014305497,0.074871129
8158147,SLC25A25,0.634009316,0.00159478,0.020030701
8158164,PTGES2-AS1,-0.111667885,0.159720633,0.343531937
8158167,LCN2,0.291009338,0.057902209,0.182996239
8158177,C9orf16,-0.046349394,0.662404659,0.801513446
8158183,DNM1,-0.196822355,0.449497763,0.6426056
8158204,SWI5,0.196293722,0.283209921,0.48887727
8158212,NA,-0.266667865,0.039914504,0.145150681
8158214,COQ4,0.455921091,0.000352827,0.008747652
8158224,SLC27A4,0.253489993,0.043220518,0.152363561
8158240,NA,0.645794605,0.058822513,0.184949313
8158242,URM1,0.395718475,0.002667349,0.026938042
8158250,CERCAM,-0.036319744,0.791087635,0.885734052
8158269,ODF2,0.15016056,0.091573969,0.242811995
8158298,GLE1,0.13896908,0.193060821,0.386251772
8158317,SPTAN1,-0.458512592,0.018062953,0.087002176
8158372,SET,0.310050679,0.005101266,0.039593669
8158380,PKN3,0.615097477,1.55E-05,0.001897596
8158404,NA,-0.016865295,0.800506016,0.891751382
8158406,TBC1D13,0.088293276,0.463992761,0.6548369
8158418,ENDOG,-0.030678684,0.650399534,0.793946584
8158424,LRRC8A,0.114506295,0.32882879,0.53485478
8158431,PHYHD1,-0.093305094,0.534793851,0.711654978
8158446,NUP188,0.494243433,0.001039532,0.015514705
8158492,MIGA2,0.197892371,0.078171047,0.219891978
8158511,NA,-0.192365923,0.060773318,0.188765782
8158513,DOLPP1,1.045129728,2.35E-05,0.002264987
8158523,PTPA,0.448153089,0.00251031,0.025931989
8158539,C9orf106,-0.458485286,0.004115717,0.034756571
8158542,LINC01503,-0.167008784,0.049441726,0.165088363
8158544,NTMT1,0.270981247,0.020289864,0.093845202
8158554,PRRX2,-0.039177554,0.575923313,0.741809545
8158560,TOR1B,0.098114664,0.359362343,0.564685604
8158568,USP20,0.007316445,0.955919078,0.97785676
8158597,GPR107,-0.098411723,0.165378756,0.350672893
8158625,NA,-0.195973777,0.094108429,0.246890039
8158627,NCS1,1.770933878,0.009527028,0.057876565
8158637,HMCN2,-0.00212494,0.971634402,0.986056406
8158664,NA,0.097995334,0.287907772,0.494173157
8158666,HMCN2,-0.030706218,0.672665278,0.807888531
8158671,ASS1,-0.147596246,0.094317406,0.247146193
8158684,NA,-0.19101659,0.095553059,0.249044035
8158686,FUBP3,0.46368637,0.001120444,0.016160887
8158708,PRDM12,-0.067520104,0.471039931,0.660638413
8158714,EXOSC2,0.390753756,0.002910166,0.028151423
8158725,ABL1,0.617232264,0.000229178,0.006795142
8158739,LAMC3,-0.063627697,0.365667475,0.569913401
8158771,AIF1L,-0.173550147,0.086603231,0.23441592
8158783,NUP214,-0.127931533,0.133058013,0.306646778
8158823,NA,0.038283354,0.633771179,0.782882947
8158825,PLPP7,0.056943444,0.687277262,0.818294463
8158829,PRRC2B,-0.144114826,0.207274262,0.404146578
8158839,PRRC2B,-0.13287265,0.282613685,0.488308228
8158862,NA,-0.358472763,0.106439218,0.266754978
8158864,NA,-0.358472763,0.106439218,0.266754978
8158866,POMT1,-0.181507084,0.104220886,0.263196272
8158890,NTNG2,-0.101119623,0.205595884,0.402351967
8158902,CFAP77,-0.079380094,0.319271864,0.525366704
8158910,NA,-0.045373561,0.747917977,0.857749026
8158912,BARHL1,-0.052618945,0.483359537,0.670712724
8158918,GTF3C4,0.456437355,0.001535576,0.019579172
8158928,NA,-0.119224857,0.08346274,0.229030152
8158930,SPACA9,-0.308884817,0.060483296,0.188163346
8158939,GFI1B,1.096946129,0.000236628,0.00690149
8158952,NA,-0.123960492,0.053228276,0.173181739
8158961,GTF3C5,0.576871647,0.000399364,0.00931614
8158976,CEL,0.310769783,0.017094686,0.083953062
8158987,CELP,-0.038707277,0.640261416,0.78735744
8158991,NA,0.066932013,0.507933085,0.690609376
8158993,NA,-0.20101177,0.036280105,0.136206862
8158995,LCN1,0.198937878,0.035854177,0.135364209
8158998,NA,0.091955774,0.584223079,0.747957393
8159004,NA,-0.025353668,0.894817625,0.945331625
8159006,SNORD36B,0.069981885,0.695141863,0.82344293
8159008,SURF2,0.39921132,0.022781222,0.100991392
8159017,STKLD1,-0.177677116,0.015563995,0.078944438
8159036,ADAMTS13,-0.126621875,0.160719742,0.344834412
8159078,CACFD1,0.001780421,0.980546447,0.990542006
8159086,ADAMTSL2,0.004268382,0.951715579,0.975835241
8159096,DBH,-0.069380509,0.441851973,0.636292066
8159109,BRD3OS,-0.116985793,0.187905324,0.379768351
8159111,WDR5,0.490365904,0.001720362,0.02080744
8159127,RXRA,-0.458214791,0.030032364,0.120712335
8159142,COL5A1,-0.314377524,0.028862424,0.117903587
8159211,FCN2,-0.071240803,0.38071325,0.582779013
8159220,OLFM1,0.051626682,0.445999592,0.639829747
8159235,LOC401557,-0.033697509,0.607861038,0.764535229
8159239,C9orf62,-0.093261033,0.252078764,0.456489183
8159243,PPP1R26,-0.054803008,0.374706172,0.57807494
8159249,MRPS2,0.545655057,0.000864341,0.013984431
8159255,LCN1,0.060249989,0.561757479,0.73231692
8159259,OBP2A,-0.116035337,0.341853471,0.547798018
8159265,PAEP,-0.141805921,0.050956953,0.168525395
8159275,LCN9,-0.09539166,0.275310601,0.4810948
8159283,KCNT1,-0.056298614,0.414838802,0.613034244
8159318,GPSM1,-0.126245526,0.232313474,0.433338939
8159337,PMPCA,0.240557679,0.014712993,0.076343857
8159350,C9orf163,-0.112180664,0.16829546,0.354801439
8159354,EGFL7,-0.316700954,0.004959464,0.038937816
8159371,MIR126,-0.113247696,0.476884695,0.665098713
8159373,DIPK1B,-0.312866111,0.207266073,0.404146578
8159379,TMEM141,0.093121094,0.406422234,0.605652232
8159385,NA,-0.144052531,0.073026059,0.211126917
8159415,RABL6,0.166898156,0.047769376,0.161643997
8159439,AJM1,-0.047258838,0.439003423,0.6340822
8159441,PHPT1,0.487828322,0.001015362,0.015360553
8159448,MAMDC4,-0.078913724,0.241606116,0.443946739
8159476,TRAF2,-0.029442591,0.748635641,0.8580538
8159491,C8G,-0.03975157,0.674602971,0.809363136
8159501,LCN12,-0.107662779,0.132609618,0.306079471
8159519,LINC02692,-0.022255697,0.752316577,0.86051762
8159521,NA,-0.057520108,0.457153816,0.64934684
8159531,LCNL1,-0.036993935,0.654925448,0.796575564
8159541,PAXX,0.384453333,0.003446109,0.03129981
8159549,C9orf139,-0.328505608,0.032895121,0.127628623
8159554,UAP1L1,-0.281885485,0.011223909,0.064004912
8159566,MAN1B1,-0.205657155,0.04279424,0.151393945
8159581,NA,-0.037100129,0.526056253,0.705043273
8159583,GRIN1,0.026818359,0.652999582,0.795424441
8159609,SSNA1,0.323825598,0.047578224,0.161210148
8159616,NDOR1,0.104413208,0.200394267,0.395695489
8159624,CYSRT1,-0.074764031,0.289282276,0.49594439
8159627,SLC34A3,0.00220337,0.976079131,0.988548433
8159642,TUBB4B,0.619887859,0.002869865,0.027981809
8159646,STPG3,-0.017814742,0.778496529,0.877211469
8159654,NELFB,0.316612989,0.010492257,0.06146388
8159667,TOR4A,0.285667335,0.010579572,0.061844802
8159670,NOXA1,-0.387356784,0.018877344,0.089460349
8159687,MRPL41,0.008782645,0.924724185,0.96160341
8159692,ARRDC1,-0.159451257,0.257434719,0.462729087
8159702,EHMT1,-0.109317826,0.13674848,0.311178203
8159732,NA,-0.339033915,0.027910412,0.115241222
8159734,CACNA1B,0.014167062,0.856873621,0.924630423
8159786,TUBBP5,0.138369288,0.212954143,0.410676991
8159790,NA,0.125309627,0.405741598,0.605052686
8159803,NA,-0.37912351,0.002722297,0.027130896
8159808,NA,0.002855352,0.969031292,0.984615042
8159815,NA,-0.022116256,0.834526324,0.911481406
8159838,DOCK8-AS1,0.247207878,0.011572876,0.065312214
8159846,NA,-0.026478834,0.742320718,0.854374453
8159848,NA,-0.129929902,0.101661446,0.259408472
8159850,VLDLR-AS1,-0.099140801,0.29941883,0.506127098
8159854,PUM3,0.503171336,0.0030239,0.028792032
8159873,NA,-0.114205184,0.301889495,0.508499317
8159876,RFX3,-0.363652725,0.010105133,0.059955564
8159900,GLIS3,-0.625143624,0.002367844,0.025043365
8159917,NA,-0.01460297,0.876206556,0.935937691
8159919,SPATA6L,-0.083777303,0.62481448,0.776770245
8159945,AK3,0.219214913,0.014204658,0.074460404
8159957,NA,-0.101633648,0.324834494,0.530901686
8159959,NA,0.070294724,0.642090479,0.788405853
8159961,NA,0.278445947,0.338713762,0.544522602
8159963,NA,0.626305227,0.016602157,0.082409364
8159965,NA,0.381428428,0.259820387,0.465495799
8159967,NA,0.055948733,0.550871711,0.723964926
8159969,NA,-0.078921942,0.488690873,0.67490419
8159971,INSL6,0.012763499,0.861185984,0.927150469
8159977,RLN2,-0.143976905,0.319128754,0.52524987
8159981,RLN1,-0.234357826,0.027559904,0.114301511
8159984,PLGRKT,0.749336718,0.024310639,0.105348047
8159992,ERMP1,-1.136041419,0.004432994,0.036320223
8160011,KIAA2026,-0.338395438,0.006755314,0.046763342
8160016,RANBP6,-0.152217895,0.443295915,0.637544234
8160020,NA,-0.017873547,0.80059236,0.891817731
8160024,GLDC,-0.042865211,0.530249129,0.708069189
8160033,SNRPE,0.446133036,0.014167547,0.074353208
8160036,DMAC1,0.166539198,0.211772291,0.409131533
8160040,PTPRD,0.868908191,0.007838533,0.051176399
8160084,NA,0.11361782,0.18148857,0.371656361
8160086,NA,-0.121251473,0.286528924,0.492715002
8160088,MPDZ,-1.219352,0.046775051,0.159478689
8160138,NFIB,0.547470848,0.073498209,0.212050072
8160151,ZDHHC21,-0.166620887,0.192039394,0.38503858
8160163,CER1,0.320724991,0.113289524,0.277388138
8160168,FREM1,0.578801879,0.238491754,0.440338246
8160213,TTC39B,0.028328627,0.874963263,0.935059594
8160236,NA,-0.05877589,0.316699875,0.523175698
8160238,PSIP1,-0.469256641,0.000214492,0.006567095
8160256,NA,0.059403572,0.586929945,0.750049539
8160258,NA,-0.092166817,0.531529448,0.708901247
8160260,BNC2,-0.080933276,0.14966837,0.329847178
8160274,NA,-0.080123878,0.299345879,0.506032377
8160276,NA,-0.181368039,0.03727256,0.138572885
8160278,SAXO1,-0.153530991,0.077199449,0.218487892
8160284,HAUS6,0.833000907,0.000102793,0.004285838
8160295,SCARNA8,-0.046529798,0.828506263,0.908086937
8160297,PLIN2,1.182953945,0.017454548,0.085092839
8160308,RPS6,-0.048434487,0.650369262,0.793946584
8160317,NA,0.167416601,0.136163295,0.310600071
