,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
8001149,VPS35,-0.258028547,10.39532786,-1.342377962,0.193870747,0.372515106,-5.415223329
8001163,MYLK3,0.139985768,7.093686922,1.270649087,0.21781283,0.398599275,-5.502694744
8001178,C16orf87,-0.601486848,8.575675662,-1.613044026,0.121730025,0.287139936,-5.050133926
8001183,NA,0.031613282,3.40358513,0.334459702,0.741365058,0.841293448,-6.232497216
8001185,DNAJA2,-0.79243911,8.390923355,-2.056631038,0.052417084,0.182516887,-4.345453787
8001197,NETO2,0.345151552,6.925878088,1.052393913,0.304632171,0.486421014,-5.743147813
8001211,ITFG1,0.040197138,9.755982447,0.298968317,0.767916084,0.859703512,-6.243821237
8001231,NA,0.062058182,6.582240162,0.392803266,0.69844156,0.812011475,-6.211158334
8001233,NA,0.087057673,5.636326622,0.766929992,0.451698206,0.622215586,-5.995471513
8001235,ABCC12,0.069737605,5.414799739,0.709752552,0.485699781,0.650327554,-6.037088346
8001271,ABCC11,-0.127008186,6.495611622,-1.262271569,0.220752102,0.402052545,-5.512645221
8001306,SIAH1,0.107008882,8.309487587,0.944421074,0.355742935,0.535429559,-5.847140617
8001317,N4BP1,-0.248497662,8.189722631,-1.472121752,0.155884061,0.328692477,-5.246934459
8001325,NA,0.081085251,3.639018537,0.979081537,0.338735282,0.51961986,-5.8148701
8001327,NA,0.132249279,5.057673064,1.357732799,0.189024854,0.36733124,-5.395975575
8001329,CBLN1,0.394104009,6.310829777,3.936250874,0.000761907,0.028156744,-0.486103573
8001337,ZNF423,-0.050843768,5.904510838,-0.465312755,0.646518379,0.774551954,-6.179946975
8001348,NA,0.238981175,7.140682516,1.585625527,0.127835967,0.294308959,-5.089527308
8001350,BRD7,-0.420739056,9.318465756,-2.61073381,0.016364243,0.105372308,-3.318172811
8001371,NA,-0.020934856,6.44396498,-0.167855131,0.86831053,0.924762421,-6.274715305
8001373,SNX20,0.040256121,8.053540849,0.256869598,0.799790668,0.880875558,-6.255621404
8001385,NA,0.068627568,4.603105442,0.637641802,0.530629662,0.686283777,-6.085189775
8001387,SALL1,0.111898329,6.5883529,1.263560188,0.220298011,0.401557214,-5.511118303
8001392,NA,0.405756159,4.275958573,4.386719758,0.000260119,0.016219454,0.523089362
8001394,TOX3,0.025062347,6.360103716,0.37780429,0.709384808,0.819487131,-6.216966682
8001402,CHD9,-0.248469731,5.815187195,-1.338523878,0.195102313,0.373935994,-5.420025841
8001410,AKTIP,0.015793343,6.691483385,0.059021194,0.953495799,0.974479731,-6.287204952
8001423,RPGRIP1L,-0.592691559,7.371290216,-3.068155117,0.005856241,0.068261115,-2.382514998
8001449,IRX3,1.146228059,7.758384891,7.261626684,3.86E-07,0.000427899,6.606048514
8001455,NA,0.201506424,7.334155582,1.348292977,0.191992536,0.370423888,-5.407830296
8001457,CES1,0.641271301,7.454670687,4.71008202,0.000120493,0.011517794,1.247128806
8001464,CES5A,0.335366222,6.161438048,3.10530071,0.005377062,0.066255074,-2.303984548
8001477,AMFR,0.048954228,10.15645481,0.390943857,0.699794597,0.812846602,-6.211890486
8001496,NUDT21,-0.304228104,11.79945227,-2.330202515,0.029896543,0.138316687,-3.855683494
8001507,BBS2,-0.00887406,8.972743703,-0.031048543,0.975525353,0.986637132,-6.288480219
8001529,NA,0.054339426,9.540352116,0.334602034,0.741259217,0.841259353,-6.232449275
8001531,MT1G,-0.439876295,7.718706805,-1.638272733,0.116329669,0.279750758,-5.013427923
8001535,NA,-0.224218889,4.849274278,-1.267016952,0.219083447,0.400154775,-5.507015735
8001537,PSME3IP1,0.002644782,10.13597221,0.022527223,0.982241042,0.990780974,-6.288711317
8001547,PLLP,0.041435331,7.981811384,0.176522778,0.861582209,0.920551128,-6.27320649
8001552,CIAPIN1,-0.258314371,9.203203337,-1.578229233,0.129526191,0.296129743,-5.100064109
8001564,DOK4,-0.316952406,7.677462035,-1.829108799,0.081685714,0.230557704,-4.722082174
8001576,CCDC102A,-0.050072465,7.735308533,-0.285949404,0.777731266,0.866699621,-6.247659827
8001587,KIFC3,0.06878008,8.263532909,0.609334594,0.548868536,0.701069822,-6.102721029
8001615,CNGB1,0.168162534,7.408047001,1.572542923,0.130838266,0.297861462,-5.108138754
8001651,ZNF319,-0.214275131,8.165976496,-1.3569586,0.189266872,0.36763616,-5.396950423
8001656,NA,0.128590065,6.514900655,0.759316697,0.456140693,0.62592845,-6.001188826
8001658,CFAP20,-0.781667974,10.58609617,-2.693577779,0.013635729,0.097166199,-3.153607634
8001666,CSNK2A2,0.004824257,11.56320232,0.054525136,0.957034521,0.976687359,-6.287463339
8001680,NA,0.297067773,6.718597899,2.229658637,0.036869297,0.153389148,-4.039987913
8001682,PRSS54,0.06724207,6.917581868,0.577243997,0.569939815,0.718020659,-6.121666557
8001691,NA,0.020393121,4.099921596,0.153604005,0.879395111,0.931852124,-6.277031397
8001693,CNOT1,-0.433074766,11.91109398,-3.31203543,0.00333004,0.053328138,-1.861460467
8001746,SNORA46,0.407438773,6.399239858,2.012750105,0.057199736,0.190457399,-4.420402943
8001748,SNORA50A,-0.291275429,10.51147395,-1.173797703,0.253676086,0.436429297,-5.61426726
8001750,SLC38A7,0.006198728,7.945343243,0.070987376,0.944082543,0.969352014,-6.286417593
8001764,GOT2,-0.37687554,11.090208,-2.416735481,0.024891059,0.126491217,-3.693372545
8001776,NA,0.298097892,7.053395458,1.67889653,0.108058909,0.268250018,-4.953412689
8001780,NA,0.151131682,3.820153495,1.718763131,0.100433146,0.257663858,-4.893442591
8001782,RPS27A,-0.243067477,10.19653317,-1.683528866,0.107148273,0.267024627,-4.946498606
8001784,CDH8,0.345902432,5.464436047,2.947112008,0.007720741,0.076492561,-2.636048009
8001798,NA,0.210895449,6.102721822,1.492959146,0.150387658,0.321857428,-5.218733927
8001800,CDH11,0.239568971,5.741358982,2.617902468,0.016109169,0.104686685,-3.304029871
8001816,BEAN1,0.299727321,7.209891952,1.348988837,0.191772524,0.370213922,-5.406958774
8001818,TK2,0.139102402,7.868670064,0.679910943,0.50402126,0.665466351,-6.057590957
8001830,CMTM4,0.262013878,7.152211022,2.333978571,0.029660019,0.137868062,-3.848670186
8001841,DYNC1LI2,-0.284463415,8.750605281,-1.526447723,0.14188718,0.311287963,-5.172749503
8001858,TERB1,0.021579072,4.8039738,0.231567544,0.819125542,0.893593421,-6.261859015
8001876,NAE1,-0.495249736,9.584646055,-1.885759914,0.073300718,0.218093896,-4.631149123
8001898,CDH16,0.391159495,6.516143416,3.725323614,0.001258193,0.034509105,-0.955550072
8001918,RRAD,0.141610553,6.314782656,0.885373609,0.386026267,0.564270452,-5.899655886
8001924,CIAO2B,-0.266940334,9.905777896,-1.5883049,0.127228226,0.293647674,-5.08570081
8001932,B3GNT9,0.275860039,7.469552822,2.080352565,0.049983734,0.178318073,-4.304499562
8001938,TRADD,0.242917516,8.677315285,2.97836097,0.007190963,0.074098165,-2.570957316
8001946,KIAA0895L,-0.46126861,8.465130343,-3.453739287,0.002389743,0.046021554,-1.553547505
8001953,EXOC3L1,0.210085186,7.290919028,2.077700092,0.050250691,0.178809783,-4.309093994
8001971,NA,0.09942852,7.796805466,0.902446242,0.37710103,0.555313646,-5.884792853
8001981,FHOD1,-0.360586123,9.037048746,-1.451416416,0.161506504,0.335979138,-5.27463973
8002005,KCTD19,0.192938777,6.246475947,1.496700553,0.149417744,0.320672838,-5.213636828
8002018,NA,-0.083196645,5.243745153,-0.697638516,0.493090342,0.656682323,-6.045512463
8002020,TPPP3,-0.069210516,7.801033296,-0.231340885,0.819299302,0.893702309,-6.261911988
8002027,NA,0.345913032,6.105228005,2.922792801,0.008158775,0.078259625,-2.686521015
8002029,ZDHHC1,0.103685875,7.685853339,0.655064587,0.519569982,0.677400121,-6.074019455
8002041,ATP6V0D1,-0.236712771,11.22954641,-1.193541299,0.246026926,0.428673917,-5.592143149
8002051,AGRP,0.207444502,7.657437503,1.860181214,0.076988528,0.223446633,-4.672448753
8002057,ACD,-0.427678607,8.6816008,-3.230018139,0.004030328,0.058169841,-2.038062223
8002072,ENKD1,-0.025193797,7.393298003,-0.324607454,0.748704068,0.84581663,-6.235766665
8002082,GFOD2,-0.00634252,6.933694966,-0.060603199,0.952250877,0.973739934,-6.287109169
8002087,RANBP10,-0.42083073,9.916291945,-1.827931777,0.081868446,0.230771634,-4.723950597
8002102,NA,-0.061743597,8.272261964,-0.373465346,0.712562665,0.821259919,-6.218605367
8002104,CENPT,-0.262263213,8.884467353,-2.544555244,0.018905241,0.11126076,-3.447829582
8002121,CTRL,0.099800129,7.744988285,0.97957572,0.338496902,0.519517463,-5.814402335
8002133,PSMB10,0.16182401,8.458284229,1.191746136,0.24671517,0.429370886,-5.594168012
8002143,NA,-0.107063478,8.395426778,-0.814010466,0.424814661,0.598974715,-5.958924451
8002152,SLC12A4,-0.231032034,8.556553317,-1.095069933,0.285942838,0.46872609,-5.699262938
8002181,DPEP3,0.365350453,6.839266505,3.107668911,0.005347834,0.066127006,-2.298966949
8002194,DPEP2,0.508348749,8.446395388,2.71975659,0.012867126,0.095248242,-3.101107606
8002209,NA,0.197411021,7.760097494,1.780563037,0.089523216,0.242553169,-4.798426189
8002211,DDX28,-0.498216244,7.605627263,-2.206115786,0.038703664,0.157480796,-4.08244494
8002216,NA,0.033103933,3.43797624,0.419789352,0.678922274,0.797392414,-6.20014767
8002218,ESRP2,-0.026645755,6.873921605,-0.312295326,0.757909838,0.852571753,-6.23971641
8002237,SLC7A6OS,-0.067229277,9.039884706,-0.355230274,0.725976129,0.830909774,-6.225287976
8002245,NA,0.218370156,8.006452313,1.270673195,0.217804416,0.398599275,-5.502666028
8002247,NA,0.198046301,3.375539629,2.055260909,0.052560825,0.182646397,-4.347809957
8002249,SMPD3,0.034311196,5.80628652,0.352080551,0.728302328,0.832513393,-6.226408808
8002260,NA,0.30642346,4.403988721,2.133772826,0.044872092,0.169150465,-4.211174757
8002262,NA,0.30125879,8.262764019,2.263485343,0.034372458,0.148136128,-3.978513883
8002264,NA,0.115108709,3.908512755,0.714742654,0.482674204,0.647839526,-6.033578099
8002266,CHTF8,-0.366315958,10.32986179,-2.835158727,0.009943285,0.085023512,-2.867006632
8002270,NA,0.279116521,7.887552464,1.752908799,0.09427211,0.249164824,-4.8412488
8002272,NA,0.024051898,8.882543349,0.288069299,0.776130395,0.865668902,-6.247046332
8002283,TMED6,-0.545093465,6.565504947,-1.748968462,0.094966099,0.250024709,-4.847310457
8002289,TERF2,-0.318972808,9.647982907,-1.979158237,0.061120168,0.197293201,-4.47705358
8002301,NA,-0.097522655,5.986827613,-0.686984048,0.499643556,0.66166855,-6.052807338
8002303,NQO1,-0.29099561,8.037652337,-0.750129473,0.461536557,0.630499005,-6.008016349
8002312,NOB1,-0.32760914,10.3837764,-2.194204086,0.039663122,0.159288745,-4.103822302
8002320,NA,-0.010978689,4.130756706,-0.090436436,0.928801331,0.96107082,-6.284828824
8002322,PDXDC2P-NPIPB14P,-0.225886352,10.04039926,-1.163983082,0.257544013,0.44005968,-5.625145524
8002333,NA,0.040951286,12.10957031,0.282431766,0.780389896,0.868512695,-6.248667909
8002342,NA,-0.210117803,8.61226206,-0.84392922,0.408262942,0.584058485,-5.934640719
8002344,EXOSC6,0.399427383,9.755467634,3.786822949,0.001087251,0.03270298,-0.819031413
8002347,AARS1,-0.056395557,10.11735984,-0.196255364,0.846305596,0.911657407,-6.269489227
8002370,ST3GAL2,0.101159138,9.244388506,0.653290806,0.520690086,0.678302731,-6.075169887
8002379,NA,0.358021757,7.03570844,1.837520252,0.080390144,0.228762551,-4.708704763
8002381,COG4,-0.439768577,9.639740123,-2.456367237,0.02286862,0.120770253,-3.617955177
8002403,MTSS2,0.581242049,9.085589607,3.775995953,0.001115582,0.032975764,-0.843089517
8002421,VAC14,-0.227859962,9.449371443,-1.263988825,0.220147125,0.401414973,-5.510610107
8002444,VAC14,0.098785799,7.050980133,0.821994405,0.420357059,0.595170685,-5.952524373
8002446,HYDIN,0.048425442,5.783076716,0.348636258,0.730849157,0.834450653,-6.227623175
8002470,NA,0.229884292,5.866527091,1.959198452,0.063561102,0.201331243,-4.510411134
8002481,NA,0.388914181,5.872774704,2.322556708,0.030380793,0.139375758,-3.869864276
8002492,NA,0.36350975,5.828329872,2.354263614,0.028418682,0.134660146,-3.810884418
8002523,CMTR2,-0.315116366,8.37321678,-1.702762148,0.103436809,0.261948067,-4.917638777
8002533,ZNF23,-0.013978732,6.884514063,-0.102638172,0.919228352,0.955828694,-6.283636808
8002547,ZNF19,0.141197064,7.280919107,1.277247484,0.215519089,0.396155242,-5.494817993
8002556,TAT,0.333487201,5.247680939,1.903169759,0.070880136,0.214250089,-4.602814019
8002571,PHLPP2,-0.789626547,8.086951021,-2.696861929,0.013536975,0.096981078,-3.147034251
8002590,SNORA70D,0.099952554,6.645888797,0.776428425,0.446192673,0.617826649,-5.988263116
8002592,AP1G1,-0.510221274,10.92050045,-2.459629863,0.02270913,0.120311766,-3.611717284
8002618,ZNF821,-0.115019854,7.067393222,-0.430399633,0.671309665,0.792223951,-6.195621683
8002629,PKD1L3,0.206139645,5.251409178,1.40423143,0.174933313,0.352044614,-5.336582893
8002660,TXNL4B,-0.225193586,9.322768235,-0.582228052,0.566640179,0.715089134,-6.118789047
8002667,PMFBP1,-0.148884801,7.073369077,-0.562348821,0.579859227,0.725957763,-6.130123427
8002692,ZFHX3,-0.432215754,8.734730371,-2.446692929,0.023347693,0.121972568,-3.636425738
8002706,NA,0.230401,6.247564539,1.605560815,0.123371744,0.288872826,-5.060937186
8002711,NA,0.030250894,10.65613369,0.248164751,0.806428427,0.885404008,-6.257839859
8002713,NA,0.109009466,7.515702523,1.124223004,0.273662468,0.456245703,-5.668394648
8002729,GLG1,-0.145155597,9.944563787,-0.857840723,0.400708996,0.577468403,-5.923071182
8002758,NA,-0.213368819,5.886495361,-0.73043614,0.473230956,0.639781199,-6.022386406
8002760,NA,-0.437826614,4.835333856,-0.995149817,0.33104361,0.512305219,-5.79955098
8002762,RFWD3,-0.90278216,10.29133795,-3.704457211,0.001322031,0.035145608,-1.00179143
8002778,MLKL,-0.517290933,8.301248839,-1.578688961,0.129420593,0.296071279,-5.099410296
8002792,FA2H,0.248638002,6.624751371,2.395383925,0.026048315,0.129172673,-3.733726869
8002802,WDR59,-0.175982362,9.729136274,-1.617936767,0.120666558,0.286089033,-5.043049525
8002830,LDHD,0.116629812,7.265278505,1.341712447,0.194082973,0.372750808,-5.416053442
8002845,NA,0.275351579,7.366789607,2.008354414,0.05769967,0.191509759,-4.427852088
8002854,BCAR1,0.153144443,6.959143307,1.985651146,0.060344272,0.196027632,-4.466153372
8002865,CFDP1,-0.317953975,7.924454785,-2.225718096,0.037170691,0.154033301,-4.047113173
8002878,TMEM170A,-0.127933813,11.38154204,-1.091388581,0.287521565,0.470177465,-5.703109755
8002882,CHST6,0.135835763,6.609162689,0.835738795,0.412752643,0.588684346,-5.941369865
8002891,CHST5,0.145715144,6.88334964,1.16480234,0.257219474,0.439821128,-5.624240532
8002897,TMEM231,-0.3370329,7.94096365,-1.769980087,0.091315609,0.245184731,-4.814871672
8002904,ADAT1,-0.542487877,8.954257217,-3.614816295,0.001634674,0.038520698,-1.199934157
8002919,KARS1,-0.302429977,10.33923532,-1.969413569,0.062301276,0.19912129,-4.493367736
8002937,NA,0.358954508,7.721636321,1.830696822,0.081439737,0.230193443,-4.719559962
8002939,NA,0.421377522,6.451192094,2.760759984,0.011745319,0.091268119,-3.018417988
8002941,ADAMTS18,0.42846238,5.866159609,3.853223185,0.000928453,0.030543518,-0.671283369
8002967,NA,0.287543564,4.930916076,2.117446693,0.04638182,0.172154899,-4.239855573
8002969,MAF,0.348013477,6.801914355,1.583414621,0.128339272,0.294853567,-5.092680993
8002975,CDYL2,-0.144041667,9.167228111,-0.7333061,0.471515879,0.63818805,-6.02031477
8002987,CMC2,-0.563246914,11.24815993,-3.324948771,0.003231188,0.052843252,-1.833541122
8002992,C16orf46,-0.281711378,6.324267374,-2.298950723,0.031921824,0.142668589,-3.913477514
8002999,NA,-0.294398692,8.893642893,-1.087689806,0.289114109,0.471727589,-5.706963187
8003007,PKD1L2,0.218094833,6.365860472,1.983535121,0.060596168,0.196524406,-4.469708356
8003056,NA,0.149556724,6.726234278,1.110653481,0.279329563,0.461628402,-5.682851788
8003060,SDR42E1,-0.618394536,6.820131478,-2.525197212,0.019715783,0.11312708,-3.485438993
8003066,NA,0.498237656,6.699747848,2.606607026,0.016512802,0.105584521,-3.326305926
8003068,MPHOSPH6,-0.886241009,7.569897898,-2.796010763,0.010855826,0.088573007,-2.946893954
8003075,NA,0.25240283,7.282922624,1.628842605,0.118324159,0.282716717,-5.02719921
8003077,SLC38A8,0.31026856,7.224822503,2.284500134,0.032900308,0.144924138,-3.940048298
8003087,NA,0.130735918,8.381204454,0.761326544,0.454965357,0.625005168,-5.999684734
8003089,MBTPS1,-0.090321756,9.873931733,-0.961803259,0.347142508,0.527847479,-5.831089608
8003116,HSDL1,0.348101947,8.048647479,1.98295563,0.060665314,0.196587569,-4.470681475
8003125,TAF1C,-0.188236929,9.011791761,-1.855519184,0.077677885,0.224420003,-4.679933359
8003145,LOC654780,0.322662425,6.290638375,1.820528471,0.083025978,0.232468549,-4.73568302
8003149,KCNG4,0.331327714,6.834986439,2.921391995,0.008184719,0.078312005,-2.689423326
8003156,NA,0.534836017,7.098329138,3.411150441,0.002640994,0.048343698,-1.646433159
8003158,MEAK7,0.054720063,6.902674232,0.425496723,0.674822945,0.79453959,-6.197726889
8003171,COTL1,0.389876435,9.34070095,1.609488663,0.122507727,0.287891861,-5.055271515
8003180,ZDHHC7,-0.126970292,9.439205231,-0.789674359,0.438583814,0.611205175,-5.978071268
8003193,CIBAR2,0.253052509,7.785555782,2.39922109,0.02583673,0.128755515,-3.726489131
8003204,GINS2,-0.930752685,9.704893045,-1.833970952,0.080934624,0.229488221,-4.71435483
8003210,C16orf74,0.53891851,8.012801536,2.769510498,0.011518259,0.090719465,-3.000700159
8003217,EMC8,-0.562114923,8.360218997,-2.312572003,0.031024055,0.140483335,-3.88834282
8003226,NA,-0.227669924,6.65050589,-1.446543392,0.162853369,0.337810156,-5.281114021
8003228,NA,0.145166713,4.702454425,1.726964168,0.098922783,0.255533894,-4.880976069
8003230,LINC00917,0.157136969,5.62519641,0.568069259,0.576039445,0.722778965,-6.12690092
8003233,MTHFSD,-0.152893445,8.079232933,-1.55140691,0.13581251,0.304071352,-5.137952243
8003243,C16orf95,-0.00288843,7.786027098,-0.028062143,0.977878761,0.987967021,-6.288569576
8003249,FBXO31,-0.285108848,7.960497854,-2.624125998,0.015890767,0.103992705,-3.291736338
8003263,ZCCHC14,-0.363645104,7.946071289,-1.423633432,0.169307692,0.345528689,-5.311314734
8003283,KLHDC4,-0.114006249,7.760075592,-0.831279554,0.415210192,0.590595659,-5.945007775
8003298,SLC7A5,-0.374023975,10.24357962,-1.186434584,0.248760031,0.431626315,-5.600143698
8003313,CA5A,0.380890141,4.802985447,2.410394606,0.025229655,0.127304799,-3.705377218
8003318,ZC3H18-AS1,0.277048477,6.400839797,2.587636466,0.017212195,0.107204349,-3.363612255
8003322,CYBA,0.224088221,8.327170507,1.51151465,0.145627542,0.316099104,-5.193354952
8003332,MVD,0.171760779,8.392195628,1.010819336,0.32366038,0.504612751,-5.784394518
8003344,SNAI3,0.31935298,8.71767042,2.510074165,0.020371519,0.114806206,-3.514718116
8003348,RNF166,-0.213797333,8.757445239,-1.536613906,0.139386366,0.308453992,-5.158629909
8003357,PIEZO1,-0.069068503,10.43211415,-0.608205714,0.549602729,0.701611091,-6.103404273
8003401,APRT,0.057537681,8.590743516,0.474021679,0.640397928,0.770082234,-6.175850528
8003410,GALNS,0.076620879,8.796930151,0.733188318,0.471586193,0.638231332,-6.020399941
8003425,CBFA2T3,-0.201966766,9.151592274,-1.572769139,0.130785858,0.297782871,-5.107817958
8003444,SLC22A31,0.328696663,7.892984856,2.585887352,0.017278064,0.107413056,-3.367045205
8003448,ANKRD11,-0.074806868,8.831577704,-0.60997365,0.548453142,0.700949767,-6.102333706
8003465,NA,0.231574422,9.283665299,1.508039354,0.146509539,0.317310272,-5.198127248
