,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B, -log10
7952739,ZBTB44,0.00972902,10.82487819,0.14072367,0.889225042,0.999903525,-5.033183406,0.050988315
7952750,NA,0.043027859,3.670896807,0.284297027,0.778543092,0.999903525,-5.014553199,0.108717344
7952752,ADAMTS8,0.077792788,6.937043171,1.49118423,0.148524462,0.999903525,-4.398797497,0.828202012
7952766,NA,0.00301668,7.956882444,0.056057069,0.955745538,0.999903525,-5.038281257,0.019657721
7952768,SNX19,0.033190033,9.429077026,0.41299062,0.683162502,0.999903525,-4.987273132,0.16547598
7952781,NA,0.048707392,5.428931413,0.521925657,0.606352876,0.999903525,-4.956479344,0.217274558
7952785,OPCML,0.010933799,5.734371205,0.136318707,0.892669906,0.999903525,-5.033556648,0.049309106
7952795,NA,-0.012525985,7.176736174,-0.129023349,0.898379879,0.999903525,-5.034148746,0.046539984
7952797,SPATA19,-0.016670237,5.720875512,-0.250742882,0.80407869,0.999903525,-5.020027575,0.094701448
7952805,NA,-0.019374213,6.402537967,-0.213702046,0.832526621,0.999903525,-5.025278681,0.079601871
7952810,IGSF9B,0.05080501,7.108199141,0.438100416,0.665105857,0.999903525,-4.980796802,0.177109228
7952813,IGSF9B,-0.002362989,6.854737537,-0.039770455,0.968594572,0.999903525,-5.038759049,0.013857969
7952830,NCAPD3,-0.037869906,9.578675667,-0.261340273,0.795988288,0.999903525,-5.018372201,0.099093322
7952869,THYN1,-0.100883824,9.335800764,-1.820139959,0.080828791,0.999903525,-4.11188432,1.092433917
7952882,NA,-0.04245207,6.602338333,-0.680659326,0.502393115,0.999903525,-4.89923566,0.298956321
7952884,B3GAT1,-0.000264497,6.575332192,-0.004300244,0.996603317,0.999903525,-5.039237646,0.001477672
7952893,IQSEC3,0.034695025,9.278355957,0.667689965,0.510497763,0.999903525,-4.90445417,0.292006157
7952897,IQSEC3,0.030678891,7.890907274,0.36760896,0.716283556,0.999903525,-4.998025807,0.144915019
7952914,CCDC77,-0.007989334,8.637504615,-0.103765012,0.91819043,0.999903525,-5.03594763,0.037067238
7952927,B4GALNT3,-0.077060532,6.79626326,-1.294875434,0.207289419,0.999903525,-4.549190912,0.683422866
7952950,NINJ2-AS1,-0.047342137,7.792476328,-0.236828842,0.814734916,0.999903525,-5.022097712,0.088983671
7952953,WNK1,0.046091546,10.95952594,0.69278893,0.494879048,0.999903525,-4.894268949,0.305500933
7952984,NA,-0.061199988,7.544049527,-0.442160059,0.662205442,0.999903525,-4.979714615,0.179007255
7952986,WNK1,0.069882609,9.253024904,0.456018784,0.652344747,0.999903525,-4.975946772,0.18552283
7952988,ERC1,-0.035144407,9.771459281,-0.529941602,0.600865347,0.999903525,-4.953937868,0.221222842
7953012,WNT5B,0.077107939,6.683441195,1.53178111,0.138234692,0.999903525,-4.365648627,0.859382951
7953021,ADIPOR2,0.008648946,9.614506839,0.042463716,0.966469079,0.999903525,-5.038691244,0.014812036
7953032,LRTM2,-0.029601161,7.151360065,-0.473486648,0.640007564,0.999903525,-4.971036037,0.193814893
7953040,CACNA1C,0.0985076,6.652752008,1.145067892,0.263111871,0.999903525,-4.652197532,0.579859557
7953094,CACNA1C,-0.063169968,6.511939096,-0.764084573,0.452025907,0.999903525,-4.863406473,0.344836674
7953098,NA,0.112596206,5.268473572,1.716669023,0.098506337,0.999903525,-4.206467769,1.00653583
7953100,FKBP4,-0.252840334,10.22970884,-1.08558811,0.288101524,0.999903525,-4.690096958,0.540454444
7953111,NA,-0.020953635,9.533272557,-0.263950704,0.793998927,0.999903525,-5.017954,0.100180084
7953128,NA,0.120690958,5.55226036,0.953375456,0.349600671,0.999903525,-4.767955582,0.456427742
7953130,RHNO1,-0.002433307,10.46915697,-0.01891838,0.985057605,0.999903525,-5.039133726,0.006538372
7953135,TULP3,0.000672174,8.76079191,0.006413861,0.994933831,0.999903525,-5.039230712,0.002205801
7953150,TEAD4,-0.026395262,7.931114449,-0.270565372,0.788964405,0.999903525,-5.016875845,0.10294259
7953166,TSPAN9,0.043603279,6.762664316,0.724059932,0.475804429,0.999903525,-4.881082312,0.32257152
7953181,PRMT8,0.005084025,6.246177852,0.100700398,0.920597996,0.999903525,-5.03613937,0.035929975
7953198,NA,-0.070489004,4.700284393,-0.558572561,0.58146233,0.999903525,-4.944554567,0.235478416
7953200,CCND2,-0.129648321,10.95316755,-1.598846183,0.122519076,0.999903525,-4.309432503,0.911796287
7953211,TIGAR,-0.222965775,6.120790692,-0.903151181,0.375135002,0.999903525,-4.79515624,0.425812412
7953218,RAD51AP1,-0.139554179,8.240759488,-0.450536512,0.65623789,0.999903525,-4.977450848,0.182938698
7953229,DYRK4,-0.013259544,6.943299823,-0.190132362,0.850753168,0.999903525,-5.028186201,0.070196425
7953243,NDUFA9,-0.041254604,10.00110684,-0.503691901,0.618923051,0.999903525,-4.96212045,0.208363342
7953252,GALNT8,0.065066861,5.895906293,0.47765805,0.637076777,0.999903525,-4.969836716,0.195808226
7953264,KCNA6,0.036178274,6.911800901,0.675809395,0.505415395,0.999903525,-4.901198288,0.296351534
7953274,KCNA1,0.039287629,7.286567851,0.673206475,0.50704161,0.999903525,-4.902246125,0.294956399
7953278,KCNA5,0.018001522,6.812881346,0.249727753,0.804854861,0.999903525,-5.020182574,0.094282429
7953284,NTF3,0.04832325,5.726887796,0.684138017,0.500231599,0.999903525,-4.897819739,0.300828878
7953291,CD9,-0.004377768,9.679491934,-0.014320158,0.988689141,0.999903525,-5.039180521,0.004940236
7953303,PLEKHG6,-0.010552075,6.736563198,-0.147953293,0.883576016,0.999903525,-5.032545159,0.053756081
7953321,LTBR,0.00596805,9.347842153,0.115433437,0.909031177,0.999903525,-5.035165051,0.041421222
7953333,CD27,-0.085781507,7.34018242,-0.408446618,0.686451191,0.999903525,-4.988405092,0.163390337
7953341,TAPBPL,-0.010165898,9.618310463,-0.10893362,0.914131777,0.999903525,-5.035611247,0.038991194
7953351,NCAPD2,0.03326569,10.26176078,0.157320233,0.87626633,0.999903525,-5.031670807,0.057363875
7953383,SCARNA10,0.097492873,9.244889409,0.59467204,0.557449873,0.999903525,-4.932045705,0.253794179
7953385,GAPDH,-0.012978939,13.75847384,-0.166741141,0.868925813,0.999903525,-5.030737452,0.061017301
7953390,ZNF384,0.153661804,7.334052376,1.846420913,0.076799635,0.999903525,-4.087274077,1.114640844
7953395,COPS7A,0.020779797,9.749730518,0.191478995,0.849709424,0.999903525,-5.028029184,0.070729565
7953409,PTMS,-0.0259473,9.882686322,-0.13327406,0.895052209,0.999903525,-5.033807705,0.048151631
7953418,LAG3,0.018685238,7.447139624,0.298513872,0.767797935,0.999903525,-5.012028499,0.11475306
7953428,CD4,-0.022146346,7.90716456,-0.129129129,0.898297046,0.999903525,-5.034140393,0.046580028
7953442,GPR162,0.132389641,7.794413811,1.056569449,0.300892426,0.999903525,-4.707948428,0.521588744
7953450,NA,0.013986808,7.389720415,0.18244834,0.856714132,0.999903525,-5.029061038,0.067164069
7953469,GNB3,-0.012126472,7.742580271,-0.137812908,0.891501135,0.999903525,-5.033431368,0.0498781
7953483,USP5,-0.062473424,8.869243714,-0.638590134,0.528943515,0.999903525,-4.915815479,0.276590703
7953508,TPI1,-0.117190633,9.395341714,-0.730837964,0.471727059,0.999903525,-4.878151779,0.326309211
7953516,RPL13P5,-0.027455815,7.663493762,-0.266443132,0.79210082,0.999903525,-5.017550855,0.101219537
7953518,DSTNP2,0.110103835,8.070894889,0.982192089,0.335490834,0.999903525,-4.751751381,0.474319341
7953520,LRRC23,0.06158812,8.120561525,1.088500686,0.286839513,0.999903525,-4.688281925,0.542361024
7953532,ENO2,-0.001566123,8.479857837,-0.010880001,0.991406239,0.999903525,-5.039207064,0.003748352
7953547,ATN1,0.110293096,9.620674251,1.23063362,0.230004982,0.999903525,-4.594660387,0.638262757
7953564,C12orf57,-0.014618748,10.34505036,-0.140999887,0.889009102,0.999903525,-5.033159607,0.051093793
7953569,PTPN6,-0.023191876,10.89642675,-0.265248345,0.793010547,0.999903525,-5.017744579,0.100721037
7953590,MIR200C,-0.003766422,5.9869577,-0.041803454,0.966990129,0.999903525,-5.038708277,0.014577959
7953592,MIR141,0.058223086,5.44178678,0.933799321,0.359410959,0.999903525,-4.778715946,0.444408685
7953594,EMG1,-0.139249174,8.080258258,-1.455552738,0.158059396,0.999903525,-4.427329913,0.801179682
7953603,C1S,0.04276384,6.369901142,0.380413533,0.706877356,0.999903525,-4.995116394,0.15065593
7953620,NA,0.048975119,5.297013589,0.384126512,0.704158595,0.999903525,-4.994254417,0.152329515
7953622,C1RL-AS1,0.077743302,7.470758615,1.232646014,0.229265943,0.999903525,-4.593265221,0.639660454
7953626,CLSTN3,0.10315441,9.073663806,1.110579614,0.277401562,0.999903525,-4.674385697,0.556891098
7953651,PEX5,0.01805611,7.783009063,0.16437202,0.870770667,0.999903525,-5.030977259,0.060096209
7953665,DPPA3,0.038560606,6.686859721,0.396539555,0.695098645,0.999903525,-4.991312961,0.157953558
7953670,NANOGNB,-0.041472466,4.842464433,-0.555225003,0.58371483,0.999903525,-4.945676287,0.233799273
7953675,NA,0.072269238,7.410346964,0.58357778,0.564774742,0.999903525,-4.935970184,0.248124734
7953685,NA,-0.030479495,3.571562705,-0.521370057,0.606734106,0.999903525,-4.956654107,0.217001592
7953687,NA,0.059120481,5.994703836,0.975719205,0.338625882,0.999903525,-4.755428861,0.470279851
7953689,NANOGP1,-0.016511995,5.373259065,-0.17657283,0.861278003,0.999903525,-5.02970572,0.064856645
7953695,NA,0.072382421,5.732273634,1.297636826,0.206353115,0.999903525,-4.547193745,0.685388971
7953697,NA,-0.194792398,7.864424067,-0.802312218,0.429994163,0.999903525,-4.845695643,0.36653744
7953699,FOXJ2,0.069200968,9.85593256,0.836852575,0.410667352,0.999903525,-4.829003983,0.386509822
7953715,NECAP1,0.103434046,10.41359454,0.474882391,0.639026262,0.999903525,-4.970635888,0.194481293
7953723,CLEC4A,0.034276022,6.088944183,0.23600617,0.815366131,0.999903525,-5.022216434,0.088647332
7953733,ZNF705A,-0.107390825,3.828745094,-1.204295995,0.239843574,0.999903525,-4.612743609,0.620071913
7953735,NA,0.005281515,8.721617196,0.020490639,0.983815953,0.999903525,-5.039114755,0.007086139
7953737,CLEC6A,0.037108131,5.227790245,0.419929816,0.678152618,0.999903525,-4.98552081,0.168672557
7953747,NA,-0.026544514,3.296383335,-0.661761479,0.514226553,0.999903525,-4.906807868,0.288845502
7953749,CLEC4D,-0.181940368,5.222834542,-2.095065882,0.046543006,0.999903525,-3.843691755,1.332145571
7953761,NA,-0.0112844,4.758007385,-0.091356223,0.927943471,0.999903525,-5.036688554,0.03247848
7953763,NA,0.065988338,7.771470778,0.735297222,0.469055747,0.999903525,-4.876209784,0.328775539
7953765,RIMKLB,-0.006577725,9.770613021,-0.037079968,0.970718112,0.999903525,-5.038822351,0.012906867
7953775,A2ML1,0.017483702,6.330185874,0.264476912,0.793598085,0.999903525,-5.0178692,0.100399389
7953812,PHC1,0.042720643,10.06778491,0.491185073,0.627614389,0.999903525,-4.9658771,0.202307108
7953835,KLRG1,0.107410772,9.778630733,0.948724697,0.351914847,0.999903525,-4.770530171,0.45356241
7953844,NA,-0.012333985,9.674506102,-0.092685161,0.926898376,0.999903525,-5.036613705,0.032967879
7953871,NA,0.056742519,4.567808906,0.533850892,0.598197803,0.999903525,-4.952684811,0.223155186
7953873,NA,-0.060585053,8.099114899,-0.192147413,0.849191452,0.999903525,-5.027950836,0.070994386
7953878,CLEC2D,0.06551686,8.446764166,0.320803474,0.751047061,0.999903525,-5.007824891,0.124332849
7953892,KLRF1,0.014275975,3.930037396,0.298542994,0.767775972,0.999903525,-5.012023202,0.114765484
7953901,CLEC12A,0.117315117,6.227373465,0.260609643,0.796545339,0.999903525,-5.018488512,0.098789499
7953914,CLEC12B,0.247626639,5.724061853,1.136918367,0.266438924,0.999903525,-4.657493214,0.574402329
7953924,CLEC9A,-0.141971111,7.176647193,-1.990132619,0.057708362,0.999903525,-3.948757879,1.238761253
7953934,NA,0.086789534,7.198519681,1.173375534,0.251791924,0.999903525,-4.633551768,0.598958204
7953936,TMEM52B,-0.009846885,5.870415041,-0.136849038,0.892255051,0.999903525,-5.033512339,0.049510985
7953943,GABARAPL1,0.110358338,8.576113909,0.653601729,0.519383212,0.999903525,-4.910014755,0.284512092
7953949,KLRD1,0.071729438,4.457444741,1.203070036,0.240309099,0.999903525,-4.61357733,0.619229785
7953965,EIF2S3B,-0.176004406,5.857722654,-1.924108865,0.065889718,0.999903525,-4.013201067,1.181182351
7953967,PRH2,0.060893664,5.501794321,0.903735171,0.374831226,0.999903525,-4.794847631,0.426164237
7953975,NA,-0.003097169,4.071554612,-0.062329149,0.950800353,0.999903525,-5.038053956,0.021910666
7953977,NA,0.066367074,5.200155217,0.566345711,0.576248646,0.999903525,-4.941924812,0.239390082
7953979,NA,-0.045225546,3.609142878,-0.571471351,0.57282358,0.999903525,-4.940171578,0.241979113
7953981,ETV6,0.071760282,12.16685932,0.711917278,0.483159971,0.999903525,-4.886267962,0.315909053
7953993,BCL2L14,0.05528436,6.744144068,0.844438176,0.406497286,0.999903525,-4.825251277,0.39094235
7954006,NA,-0.116403778,11.89109848,-0.768987435,0.449162883,0.999903525,-4.861180059,0.347596139
7954008,NA,-0.004483596,6.51252235,-0.045635684,0.963966122,0.999903525,-5.038605692,0.015938229
7954010,NA,0.19758082,5.296448146,2.611230008,0.015088099,0.999903525,-3.288109447,1.821365475
7954012,BORCS5,0.003334371,8.302770385,0.056943952,0.955046166,0.999903525,-5.038250578,0.019975635
7954021,CREBL2,-0.007194009,9.304969061,-0.08303155,0.934493027,0.999903525,-5.037132848,0.029423935
7954029,CDKN1B,0.078954526,9.808912491,0.581829091,0.565933766,0.999903525,-4.936582282,0.247234393
7954036,NA,-0.057797781,10.23194702,-0.354925205,0.725646282,0.999903525,-5.000811046,0.139275026
7954055,APOLD1,0.095859391,8.25169357,0.618889861,0.541632679,0.999903525,-4.923232683,0.266295141
7954061,NA,0.000821643,8.107026266,0.012214797,0.990351979,0.999903525,-5.039197626,0.004210426
7954063,RPL13AP20,-0.003033957,12.31466926,-0.03970614,0.968645332,0.999903525,-5.038760614,0.01383521
7954065,GPRC5A,0.057252619,6.265566091,0.857184822,0.399550679,0.999903525,-4.818875173,0.398428127
7954071,HTR7P1,0.064058515,7.539268865,1.229518028,0.230415449,0.999903525,-4.595432991,0.637488405
7954077,FAM234B,0.019063365,8.836825009,0.132959097,0.895298711,0.999903525,-5.033833353,0.048032041
7954090,EMP1,-0.033844586,6.517708309,-0.388256196,0.701139417,0.999903525,-4.993286032,0.154195617
7954098,NA,0.027667588,5.343494468,0.569797325,0.573941073,0.999903525,-4.940745855,0.241132695
7954100,NA,-0.024016479,4.852240803,-0.415856256,0.68109179,0.999903525,-4.986552956,0.166794355
7954102,NA,-0.1271011,3.864481096,-1.576291364,0.127630773,0.999903525,-4.328537738,0.8940446
7954104,ATF7IP,0.031390957,11.13650748,0.502832479,0.6195185,0.999903525,-4.962381529,0.20794572
7954124,H2AJ,0.152886419,7.81010355,1.711242998,0.099517626,0.999903525,-4.21132295,1.002099993
7954132,C12orf60,0.009927463,6.54387213,0.077358272,0.938959287,0.999903525,-5.03741135,0.027353238
7954136,PDE6H,0.002066454,6.023128859,0.03144764,0.975164275,0.999903525,-5.038940519,0.010922217
7954143,PTPRO,0.030181833,5.272457714,0.424918125,0.674560506,0.999903525,-4.984243459,0.170979089
7954173,STRAP,-0.078804041,9.845034154,-0.506117715,0.617243762,0.999903525,-4.961381187,0.20954329
7954185,DERA,-0.058520347,8.177155231,-0.470233419,0.6422974,0.999903525,-4.971964258,0.192263836
7954196,MGST1,-0.154403391,9.573363108,-0.576412201,0.569531731,0.999903525,-4.938467153,0.244482075
7954206,NA,0.085169376,3.647567302,0.997269702,0.328265347,0.999903525,-4.743101102,0.483774961
7954208,PIK3C2G,-0.05860477,5.020927442,-0.943928095,0.354312354,0.999903525,-4.773173616,0.450613705
7954240,CAPZA3,0.022281507,3.764248555,0.398299354,0.693817908,0.999903525,-4.990888513,0.158754495
7954243,NA,-0.008042273,8.417877377,-0.073117878,0.942298857,0.999903525,-5.037606653,0.025811336
7954245,PLEKHA5,-0.029223805,9.046950611,-0.247266885,0.806737291,0.999903525,-5.020555731,0.093267868
7954277,NA,-0.008720441,7.02699227,-0.114891069,0.909456641,0.999903525,-5.035203271,0.041218001
7954279,AEBP2,-0.026037814,10.10873208,-0.21047138,0.835019511,0.999903525,-5.025697186,0.078303377
7954291,NA,0.029682742,4.914063987,0.347973727,0.730796267,0.999903525,-5.002296636,0.13620368
7954293,PDE3A,0.096981865,7.764634433,0.194608002,0.847285286,0.999903525,-5.027660081,0.071970336
7954310,NA,0.007388569,13.73173894,0.157000873,0.876515369,0.999903525,-5.031701498,0.057240464
7954312,SLCO1C1,0.042266991,4.740427619,0.653403876,0.519508599,0.999903525,-4.910092044,0.28440726
7954330,SLCO1B3,0.121232052,3.955992822,1.567938522,0.129567954,0.999903525,-4.335562247,0.887502399
7954344,SLCO1B7,0.083999717,4.552982831,0.87045003,0.392402453,0.999903525,-4.812146584,0.406268286
7954356,SLCO1B1,0.042669053,4.670621602,0.836039043,0.411116175,0.999903525,-4.829404596,0.386035436
7954375,NA,-0.037038951,3.309376919,-0.889074276,0.382506243,0.999903525,-4.802540181,0.417361472
7954377,IAPP,-0.070515311,4.113575718,-1.402625913,0.173123607,0.999903525,-4.468719344,0.761643708
7954382,PYROXD1,-0.052377037,8.2446532,-0.22067053,0.827155624,0.999903525,-5.024354385,0.082412773
7954388,GOLT1B,-0.180062967,8.65960886,-0.909689969,0.371742916,0.999903525,-4.791690474,0.429757299
7954398,SPX,0.076291354,6.283881887,0.20508252,0.83918164,0.999903525,-5.026381151,0.076144026
7954407,CMAS,-0.029445034,9.684462046,-0.175731594,0.86193185,0.999903525,-5.029796302,0.064527071
7954419,ETNK1,-0.040650622,9.170141106,-0.327056367,0.746369823,0.999903525,-5.006591931,0.127045928
7954434,NA,0.017263041,8.073954231,0.211472959,0.83424647,0.999903525,-5.025568119,0.078705622
7954436,IRAG2,0.137486511,10.53994182,1.246655623,0.224170648,0.999903525,-4.58349987,0.649421253
7954460,ETFRF1,0.004925203,9.706296348,0.076687839,0.939487221,0.999903525,-5.037442961,0.027109123
7954465,NA,0.011115496,7.033643362,0.094018553,0.925849915,0.999903525,-5.03653752,0.033459409
7954469,RASSF8,0.003387518,6.832005344,0.050037554,0.960493295,0.999903525,-5.038476764,0.017505663
7954481,SSPN,0.060655895,6.858089114,0.773963993,0.446268018,0.999903525,-4.858906581,0.350404236
7954488,NA,-0.075202045,5.381153387,-1.070608283,0.294655001,0.999903525,-4.699364929,0.530686183
7954490,NA,0.016046954,3.270975199,0.412135436,0.68378095,0.999903525,-4.987487106,0.165083003
7954492,FGFR1OP2,0.021722684,9.547282393,0.152979507,0.879652355,0.999903525,-5.032082643,0.05568893
7954503,MED21,-0.00626848,10.81800316,-0.093796744,0.926024317,0.999903525,-5.036550268,0.033377609
7954511,STK38L,0.000978827,10.36797798,0.008316012,0.993431395,0.999903525,-5.039222134,0.002862119
7954527,ARNTL2,-0.197350284,8.55389033,-2.535703954,0.017906821,0.999903525,-3.372742791,1.746981508
7954551,SMCO2,-0.015583176,5.781210373,-0.213393048,0.832764978,0.999903525,-5.025318984,0.079477547
7954559,PPFIBP1,-0.04883902,8.622355632,-0.629526814,0.534761305,0.999903525,-4.919255424,0.271840026
7954589,REP15,-0.182832992,4.814360499,-1.833099967,0.078819653,0.999903525,-4.099777106,1.103365481
7954591,MRPS35,-0.05144164,9.260476907,-0.325860869,0.74726331,0.999903525,-5.006829481,0.126526341
7954602,NA,0.029178305,7.098318746,0.291405986,0.773164339,0.999903525,-5.013306002,0.111728185
