,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
7894842,NA,-0.398421577,7.77972097,-3.378243092,0.005234757,0.037323704,-2.395527697
7894843,NA,-1.07439496,5.710164489,-4.782739297,0.000404225,0.007931345,0.146449068
7894844,NA,0.497305079,9.792490176,4.457760813,0.000717465,0.011104311,-0.42599415
7894845,NA,0.070541145,12.40238898,0.633057941,0.538161746,0.710965389,-6.464522521
7894846,NA,0.156187819,12.70510917,3.004366183,0.010596723,0.058757548,-3.083936313
7894847,NA,0.403331872,4.926439307,1.873025717,0.084751976,0.225885419,-5.034340895
7894848,NA,-0.148918613,7.212639086,-0.719164255,0.485332896,0.669711125,-6.404845366
7894849,NA,-0.373986322,8.793300397,-4.45707529,0.000718344,0.011104311,-0.427214793
7894850,NA,-0.844251523,6.891835656,-2.202158448,0.047200205,0.15429268,-4.502973913
7894851,NA,-0.244878653,6.370982462,-0.683335728,0.506924933,0.687035148,-6.43053296
7894852,NA,-0.366822817,10.07312425,-1.658863568,0.122130494,0.285302685,-5.354494124
7894853,NA,0.012699521,9.187205348,0.149924017,0.88322836,0.9385017,-6.662274041
7894854,NA,0.00631408,10.24998418,0.039025416,0.969489551,0.985837391,-6.673405615
7894855,NA,-0.074949143,3.951729661,-0.418444663,0.682756754,0.81837905,-6.581767016
7894856,NA,0.144645643,8.780277401,1.683589522,0.117172931,0.278214322,-5.318731898
7894857,NA,-0.035579349,5.024412736,-0.172453847,0.86585518,0.92806631,-6.658420071
7894858,NA,0.122949963,13.24209825,2.243068534,0.043818007,0.147270435,-4.434189716
7894859,NA,-1.140757955,6.445452314,-4.148909155,0.001252496,0.015459191,-0.980906915
7894860,NA,0.289646826,10.43539965,1.9229571,0.077680981,0.213781604,-4.956542794
7894861,NA,-0.087780374,9.147538271,-0.447743527,0.662037144,0.804608197,-6.568475854
7894862,NA,0.105563336,8.207793246,1.692353137,0.11545887,0.27566571,-5.305977619
7894863,NA,-0.337022931,8.114330006,-1.736790618,0.107104271,0.262997855,-5.240681169
7894864,NA,0.597581154,6.871534438,3.211066614,0.007173302,0.045712811,-2.70407132
7894865,NA,0.345626522,7.082580855,1.959089118,0.072905054,0.204909448,-4.899567016
7894866,NA,0.27869815,9.183495781,1.919075697,0.078210706,0.214626551,-4.962629901
7894867,NA,0.567708916,5.301192631,1.733305978,0.107739457,0.263876476,-5.245838627
7894868,NA,-0.251635159,5.237482614,-1.005506183,0.333814744,0.534813528,-6.157648809
7894869,NA,-0.140306449,9.290359535,-0.424060148,0.678764028,0.815795764,-6.579287195
7894870,NA,-0.710310201,7.424670168,-2.931382537,0.012161282,0.064377459,-3.217313789
7894871,NA,-0.709791298,5.785316116,-3.668096432,0.003040696,0.026486472,-1.86045709
7894872,NA,-0.304834052,11.74312445,-2.907405818,0.012723789,0.066321855,-3.261018966
7894873,NA,0.192030734,11.59188906,2.238330865,0.044197612,0.148172362,-4.442182401
7894874,NA,-0.028168667,3.305703299,-0.155614569,0.878833919,0.936067834,-6.66135125
7894875,NA,-0.772404696,5.71204569,-3.202767845,0.007286507,0.046221912,-2.719366655
7894876,NA,0.112570574,9.621788291,0.520053401,0.612157656,0.76824263,-6.531965193
7894877,NA,0.287722142,9.270177147,2.091244457,0.057648971,0.176066104,-4.686651888
7894878,NA,0.35393299,12.55504434,3.433222998,0.004720575,0.034905839,-2.293965704
7894879,NA,0.072392792,6.546777937,0.430408719,0.674262248,0.813026366,-6.576444991
7894880,NA,-0.108932787,8.482431821,-0.957351709,0.35662926,0.557026196,-6.204239522
7894881,NA,0.121426275,7.629679212,1.928488057,0.076931797,0.212422094,-4.947857432
7894882,NA,-1.5778704,7.196146726,-7.065317004,1.08E-05,0.001156999,3.748612205
7894883,NA,-0.29811788,8.316814526,-2.783271926,0.01607472,0.077253024,-3.48623735
7894884,NA,0.130265245,9.42041132,1.099836577,0.292235288,0.493285937,-6.060831975
7894885,NA,-0.34222,7.930866619,-1.6624142,0.121407442,0.284322941,-5.349379113
7894886,NA,0.394639421,8.083535446,1.635897486,0.126899192,0.2923317,-5.38741132
7894887,NA,0.189579231,3.897287912,1.956836807,0.073194705,0.205355923,-4.903134846
7894888,NA,-0.457706378,7.487819069,-1.86856254,0.085411704,0.227062156,-5.041240481
7894889,NA,-0.337836819,11.36629908,-2.8748368,0.013529412,0.069093381,-3.320287758
7894890,NA,-0.64836916,11.03536545,-7.798553466,3.90E-06,0.000698239,4.744844436
7894891,NA,-0.456309373,8.809136312,-2.609370862,0.022271652,0.095465913,-3.79803988
7894892,NA,0.150892537,6.085213896,2.38994393,0.033475797,0.123643219,-4.183145969
7894893,NA,-0.773063189,4.137184323,-3.726985811,0.002724749,0.024678722,-1.752007005
7894894,NA,-0.410808757,8.670319167,-2.308967038,0.038848511,0.136337607,-4.322312332
7894895,NA,-0.525421607,8.841697394,-2.293542013,0.039961248,0.138834483,-4.348614799
7894896,NA,-0.209949337,11.63735943,-1.217613207,0.245967406,0.443276505,-5.930085136
7894897,NA,0.178741687,6.614013688,1.365435314,0.196302811,0.384522065,-5.751488443
7894898,NA,-0.639731499,8.140145074,-5.334693667,0.000157528,0.004574679,1.087206803
7894899,NA,-0.796171157,5.67841027,-3.039037441,0.009925395,0.056387282,-3.020413814
7894900,NA,-0.492362808,7.168096544,-2.917527338,0.012483251,0.065602083,-3.242576543
7894901,NA,-0.204410787,7.519371928,-1.408839119,0.183389028,0.367685132,-5.696171664
7894902,NA,0.150531783,5.226612782,0.470603921,0.64606929,0.792724661,-6.557501446
7894903,NA,0.050381517,11.13976084,0.379745475,0.710539086,0.835916135,-6.597981097
7894904,NA,0.007158199,5.910678547,0.049734561,0.96112369,0.981581833,-6.672900243
7894905,NA,-0.999742855,7.844729302,-7.670201559,4.64E-06,0.000772225,4.575823963
7894906,NA,0.490840063,10.62229104,5.424067773,0.000135771,0.004178146,1.235515615
7894907,NA,-0.551939324,5.877504133,-3.068372738,0.009390648,0.054417057,-2.966596457
7894908,NA,0.277171646,12.42535785,4.547291862,0.00061175,0.010139096,-0.267031909
7894909,NA,0.073855237,13.14905645,1.062804334,0.308070838,0.509030828,-6.099701265
7894910,NA,-0.292941601,6.476763719,-2.220565528,0.045648964,0.151150912,-4.472090876
7894911,NA,-1.101478905,5.826546296,-3.291488128,0.006163877,0.041420895,-2.555725266
7894912,NA,-0.559630802,6.37116504,-2.284968305,0.040592794,0.140165745,-4.363204636
7894913,NA,-0.253884819,5.724455693,-1.020925545,0.326737504,0.527843319,-6.142320181
7894914,NA,-0.058002342,12.41777044,-0.458257323,0.654671213,0.79936913,-6.563494144
7894915,NA,0.238637318,5.475585646,1.992130598,0.06877527,0.197670278,-4.84698463
7894916,NA,0.079366757,12.46544199,0.725001315,0.481868846,0.66717065,-6.400546026
7894917,NA,-0.64473913,8.522055869,-5.362987821,0.000150269,0.004449469,1.1342835
7894918,NA,-0.289940825,3.79703473,-0.978497587,0.34647767,0.547230043,-6.184020816
7894919,NA,-0.254160504,11.15925961,-2.138280651,0.052977595,0.166587496,-4.609278767
7894920,NA,0.308653143,5.750311831,0.921745765,0.37419488,0.573604435,-6.237422266
7894921,NA,0.056869805,5.09637649,0.39283222,0.701093046,0.829727197,-6.592669542
7894922,NA,0.119876769,5.573680582,0.753632252,0.465097997,0.653765018,-6.378997202
7894923,NA,0.303612634,3.80855326,1.542292886,0.148052618,0.321593582,-5.518475916
7894924,NA,0.216317535,3.352914485,2.586525062,0.02324241,0.097937549,-3.838613223
7894925,NA,-0.673804003,7.278482518,-2.751237154,0.017072382,0.080303329,-3.544032778
7894926,NA,0.445208132,12.30034136,3.498481278,0.004176191,0.032323254,-2.173423899
7894927,NA,0.892504414,8.383737147,4.861922445,0.000352216,0.007274387,0.283941886
7894928,NA,-0.549699563,6.169848906,-2.387747524,0.033611642,0.123925017,-4.186943829
7894929,NA,-0.160493686,3.523591583,-0.947413692,0.36147239,0.561849788,-6.213610532
7894930,NA,0.419314331,7.32913431,1.238398763,0.238432831,0.434677834,-5.90592066
7894931,NA,-0.294027342,6.821097047,-2.209382458,0.046585565,0.15315737,-4.490866596
7894932,NA,-0.323888238,6.000270054,-1.713000355,0.111507813,0.26941226,-5.275767106
7894933,NA,-0.588908876,8.959430021,-5.517558004,0.000116359,0.003884504,1.389412119
7894934,NA,0.035593577,9.638132424,0.28761321,0.778378913,0.877308596,-6.630375971
7894935,NA,0.786650078,5.912159388,3.335491439,0.005673472,0.039238378,-2.474485585
7894936,NA,-0.668890268,5.967834248,-4.623898677,0.000534177,0.009356395,-0.131756862
7894937,NA,-0.382266697,7.136146115,-1.119357905,0.284138703,0.485128007,-6.039903025
7894938,NA,-0.448943837,7.528034093,-2.306689746,0.039010913,0.136716807,-4.326199839
7894939,NA,-0.260174535,7.132433103,-0.787714892,0.445616138,0.637099197,-6.35235612
7894940,NA,-0.675147511,7.407718711,-2.729245999,0.017792262,0.082522491,-3.583621247
7894941,NA,-0.104535862,13.3127826,-1.067838923,0.305881143,0.506808987,-6.094481597
7894942,NA,-0.191602448,4.201573224,-1.258610435,0.231282984,0.426209977,-5.88211928
7894943,NA,-0.37296043,5.485848393,-1.879526655,0.083799313,0.224424171,-5.024274937
7894944,NA,-0.143748933,6.178905931,-1.281317971,0.223455527,0.417413671,-5.855025639
7894945,NA,-0.247727237,9.338707901,-1.735791851,0.107285986,0.263211132,-5.242160036
7894946,NA,0.249286949,3.637860201,1.636394084,0.126794379,0.292227097,-5.386702639
7894947,NA,-0.350951038,6.579156617,-1.638183402,0.126417348,0.291689289,-5.384148016
7894948,NA,0.979821244,5.225474267,4.33147964,0.000899828,0.012652698,-0.651712504
7894949,NA,-0.12332588,4.612169102,-0.302260631,0.767448394,0.871011288,-6.625813981
7894950,NA,-1.220514494,10.19376691,-5.756745501,7.88E-05,0.003168493,1.777289757
7894951,NA,0.490933274,12.09370539,6.637851201,2.01E-05,0.001588898,3.132523352
7894952,NA,-0.639200328,7.824181357,-4.864037845,0.000350927,0.007266667,0.287603857
7894953,NA,-0.611821736,6.037647089,-5.324358658,0.000160271,0.004611634,1.069982347
7894954,NA,-0.107941771,7.595701843,-0.732990683,0.477152078,0.663433112,-6.394609717
7894955,NA,-0.390318167,8.112680565,-2.400568593,0.032826084,0.122069479,-4.164757107
7894956,NA,0.313859462,8.945540948,1.613576803,0.131689055,0.299082632,-5.419121736
7894957,NA,-1.229575118,8.000738131,-5.98641407,5.47E-05,0.0026655,2.141724259
7894958,NA,-0.256777653,6.803359611,-1.049792032,0.313784216,0.514632698,-6.113096833
7894959,NA,-0.36559808,5.002591716,-1.922335769,0.077765558,0.213908284,-4.957517653
7894960,NA,-0.089902146,11.58319444,-0.520244491,0.612028336,0.76812299,-6.531861771
7894961,NA,-0.713017564,9.463291639,-3.195285434,0.007390114,0.046630401,-2.733154977
7894962,NA,0.062559005,2.975367486,0.750006437,0.467201503,0.655087092,-6.381768287
7894963,NA,-0.199228729,11.06021699,-1.103663922,0.290634278,0.491705174,-6.056752379
7894964,NA,0.363620503,11.52630841,2.306434068,0.039029187,0.136752062,-4.326636207
7894965,NA,-0.463861809,7.409940438,-4.252234993,0.001038238,0.013835624,-0.794204021
7894966,NA,-0.321407218,4.920260488,-0.939359839,0.365431171,0.565651286,-6.221142935
7894967,NA,0.252623363,4.232070674,1.281739108,0.223312392,0.417333598,-5.854519657
7894968,NA,-0.357871984,11.35822548,-3.667894119,0.003041844,0.026486472,-1.860829902
7894969,NA,0.570341915,8.406230471,4.313764951,0.000929015,0.01296999,-0.683510784
7894970,NA,-0.11713304,13.25092353,-1.742693681,0.106035852,0.26125167,-5.231930097
7894971,NA,0.065941529,12.80355247,0.760835834,0.460936464,0.650109207,-6.373455646
7894972,NA,-0.471966942,6.117725825,-2.292764042,0.040018166,0.138945243,-4.349939556
7894973,NA,-1.191479698,9.171623715,-4.796948466,0.000394333,0.007810897,0.171181382
7894974,NA,0.67863561,9.884093572,4.702404479,0.000465237,0.008574493,0.006136808
7894975,NA,-0.503731976,9.513979805,-3.398562263,0.005038431,0.03634416,-2.357994296
7894976,NA,-0.08512963,9.095121345,-0.991244142,0.340459148,0.541213991,-6.171650834
7894977,NA,0.717390825,8.034187219,3.15313283,0.008002057,0.048996782,-2.810785811
7894978,NA,0.507855661,10.68547625,5.025644375,0.000265638,0.006099974,0.565600711
7894979,NA,-0.055802423,12.99852232,-0.483193062,0.637352851,0.786318051,-6.551232895
7894980,NA,-0.241338357,8.615409244,-2.892136261,0.013095396,0.06752941,-3.288820929
7894981,NA,0.03209648,7.472034512,0.211989422,0.835549537,0.910770057,-6.650362423
7894982,NA,-0.057977881,13.38384708,-0.8126067,0.431722882,0.625139238,-6.33222722
7894983,NA,0.328100455,3.659580725,1.288233837,0.221114302,0.414275403,-5.846700445
7894984,NA,0.111918163,11.67464553,1.088776296,0.2968993,0.4976269,-6.07255582
7894985,NA,-0.2896406,6.011986707,-1.0856148,0.298242705,0.499275383,-6.075889078
7894986,NA,-0.614120269,10.04293217,-4.740830572,0.000434937,0.008251909,0.073353205
7894987,NA,-0.978695377,5.94579933,-4.915791414,0.000320866,0.006842924,0.377010796
7894988,NA,-0.227952587,9.971972863,-1.798829042,0.096341283,0.24478258,-5.147834598
7894989,NA,0.222269278,3.991585189,1.365591955,0.196254891,0.384488003,-5.751291083
7894990,NA,0.284676544,12.61698138,3.202518387,0.007289937,0.046234865,-2.719826385
7894991,NA,-0.182326345,13.03463349,-2.674978975,0.01969863,0.088183019,-3.680989678
7894992,NA,0.110768135,10.37103376,1.141341831,0.27522635,0.475724388,-6.015975906
7894993,NA,-0.559424299,7.182553998,-3.550999857,0.003784662,0.03042441,-2.076448395
7894994,NA,-0.744346714,8.774993066,-5.679511336,8.93E-05,0.003377103,1.652968979
7894995,NA,-0.060734063,7.135466978,-0.358232914,0.726175461,0.845771728,-6.606330191
7894996,NA,-0.259373831,5.75481807,-1.42576963,0.178546985,0.361600014,-5.674255927
7894997,NA,-0.357161366,5.546366599,-1.083126686,0.299303177,0.500547357,-6.078506752
7894998,NA,0.037060636,5.23451209,0.570471321,0.578518604,0.742538507,-6.503422964
7894999,NA,0.139811643,13.72018405,1.932993464,0.076326418,0.211241023,-4.940772736
7895000,NA,0.530138606,8.252357042,3.973709894,0.001726052,0.018794099,-1.29959334
7895001,NA,0.464240099,12.0208138,2.813279308,0.015192413,0.074457133,-3.431970685
7895002,NA,0.16748816,6.652008404,0.930604037,0.369769398,0.569676589,-6.229268667
7895003,NA,0.115260919,11.04948667,1.36752062,0.19566566,0.383811379,-5.748859698
7895004,NA,-0.393324411,10.54791033,-2.185508942,0.04864606,0.157595628,-4.530813453
7895005,NA,0.153062562,9.913033109,0.906922003,0.381682723,0.580977812,-6.25091481
7895006,NA,-0.897073466,6.376111624,-5.031251521,0.000263101,0.006066815,0.575182903
7895007,NA,-0.331040093,9.737905732,-2.631837832,0.021355596,0.093024239,-3.758043745
7895008,NA,-0.515569867,6.73799917,-5.17126271,0.000207325,0.005343106,0.813044485
7895009,NA,-0.312306492,12.42455494,-2.181742002,0.048978925,0.158319704,-4.53709947
7895010,NA,0.031977876,4.999668232,0.138558861,0.892016886,0.943383505,-6.664014514
7895011,NA,-1.414157653,8.030362336,-4.47979424,0.000689802,0.010921091,-0.386789363
7895012,NA,0.343629566,12.66863521,2.972260442,0.011258653,0.061252578,-3.14266946
7895013,NA,-0.254151405,5.926887157,-0.971133087,0.349989487,0.550667181,-6.191105376
7895014,NA,0.366736396,11.63936752,3.944814499,0.001820339,0.019464298,-1.352381544
7895015,NA,-0.158196825,7.210151581,-1.161644554,0.267187481,0.466838514,-5.993545497
7895016,NA,0.194354073,10.82020707,1.352317967,0.200349971,0.389441265,-5.767956478
7895017,NA,0.180178938,13.66611181,3.590471023,0.003515139,0.028992711,-2.003599627
7895018,NA,-0.016139489,10.45430735,-0.039177514,0.969370705,0.985802222,-6.673399291
7895019,NA,-0.844892982,8.817718895,-5.417590581,0.000137236,0.004207684,1.224806152
7895020,NA,-0.776058797,10.90404539,-4.919182841,0.000318993,0.006826162,0.382857272
7895021,NA,0.244212667,7.272637764,1.624853662,0.129249771,0.295477489,-5.403136017
7895022,NA,-1.186426537,7.768745319,-3.408359468,0.004946449,0.035961828,-2.339896221
7895023,NA,-0.530946072,7.278178697,-3.773274146,0.002500095,0.023535667,-1.666869072
7895024,NA,-0.611682238,7.105843803,-1.58163751,0.138816311,0.308185539,-5.464004193
7895025,NA,0.344590984,4.15191348,1.1600247,0.267822135,0.467358819,-5.995346762
7895026,NA,0.543106153,10.44531382,3.73899544,0.002664549,0.024374034,-1.729908144
7895027,NA,-0.299311375,5.524229757,-0.847802944,0.412565605,0.608485152,-6.30280924
7895028,NA,-0.366188736,6.249396645,-1.842565699,0.089347877,0.233462785,-5.081246592
7895029,NA,-0.067621693,5.019024716,-0.150515215,0.882771626,0.938224866,-6.662179766
7895030,NA,-0.679020058,5.388067722,-1.524951646,0.152288276,0.327208509,-5.542191654
7895031,NA,0.161304827,8.914648867,0.73463484,0.476184935,0.662742255,-6.393380671
7895032,NA,0.331419126,11.0689674,3.781298851,0.002463119,0.023338662,-1.652119817
